Data	Scaling	Damp0.001	Damp0.003	Damp0.01	Damp0.03	Damp0.1	Damp0.3	Damp1.0
opt-125m/5.self_attn.k_proj	mse	1.6880470514297485	1.655364990234375	1.5942907333374023	1.5185608863830566	1.4518934488296509	1.42725670337677	1.4407362937927246
opt-125m/5.self_attn.out_proj	mse	8.470055036013946e-05	8.466325380140916e-05	8.461476681986824e-05	8.465207793051377e-05	8.521717245457694e-05	8.766638347879052e-05	9.469850920140743e-05
opt-125m/5.self_attn.q_proj	mse	1.1252094507217407	1.1000359058380127	1.0598137378692627	0.9972102642059326	0.9465658068656921	0.9284968376159668	0.944912850856781
opt-125m/5.self_attn.v_proj	mse	0.006162114907056093	0.006137016694992781	0.006053715944290161	0.006018331274390221	0.006050003692507744	0.006309522315859795	0.006920097395777702
opt-125m/6.fc1	mse	0.005754515994340181	0.0055547780357301235	0.00509232422336936	0.004689725115895271	0.0045213778503239155	0.004598886240273714	0.005012723617255688
opt-125m/6.fc2	mse	0.000341030303388834	0.0003411748039070517	0.0003412085061427206	0.0003422869776841253	0.000347537687048316	0.000361807324225083	0.00039264708175323904
opt-125m/6.self_attn.k_proj	mse	1.5546807050704956	1.5248832702636719	1.4709696769714355	1.3929849863052368	1.3387435674667358	1.3125594854354858	1.3261957168579102
opt-125m/6.self_attn.out_proj	mse	0.00011687490768963471	0.00011685388017212972	0.00011678496957756579	0.00011676051508402452	0.00011745444498956203	0.00012084934860467911	0.00012999502359889448
opt-125m/6.self_attn.q_proj	mse	0.9398422241210938	0.9239270091056824	0.8934175968170166	0.8419159054756165	0.7978398203849792	0.7793857455253601	0.7915442585945129
opt-125m/6.self_attn.v_proj	mse	0.008309080265462399	0.008277218788862228	0.008248423226177692	0.008200290612876415	0.008255597203969955	0.008534575812518597	0.00927714817225933
opt-125m/7.fc1	mse	0.006135199218988419	0.006075151730328798	0.005978721659630537	0.005836136639118195	0.005718452390283346	0.005796230863779783	0.006239134352654219
opt-125m/7.fc2	mse	0.00042611020035110414	0.0004261895956005901	0.00042630996904335916	0.00042735086753964424	0.000432710163295269	0.0004488271661102772	0.0004856736632063985
opt-125m/7.self_attn.k_proj	mse	0.982005774974823	0.9754044413566589	0.9627453684806824	0.9403597712516785	0.9070756435394287	0.8891554474830627	0.905207097530365
opt-125m/7.self_attn.out_proj	mse	0.00017847795970737934	0.0001784318155841902	0.00017839674546848983	0.00017834751633927226	0.00018022100266534835	0.00018752091273199767	0.00020536978263407946
opt-125m/7.self_attn.q_proj	mse	0.5961177945137024	0.5905467867851257	0.5813109874725342	0.5678166151046753	0.547151505947113	0.5364989638328552	0.5491873025894165
